item_id,start_time,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96
1,2025-01-01 10:15:00+00:00,28663.547,28942.719,30433.027,34427.13,43130.46,57543.6,73117.24,82071.88,82428.09,79673.44,79062.67,77151.63,71839.86,66643.58,62825.812,58874.17,56140.38,53693.406,51241.21,49367.215,48410.027,48135.086,48411.145,48617.25,49150.582,49899.92,50190.2,50012.594,50185.996,50504.137,50785.695,50642.586,50110.906,50310.242,50612.426,51040.332,51321.64,52084.87,52885.383,52928.25,52799.3,52187.785,51158.414,50219.85,49406.918,48773.79,48212.24,47558.035,47029.234,46692.2,46748.15,46711.777,47302.734,47668.953,47203.36,45997.45,42956.695,39159.855,34617.734,30640.002,26625.152,23650.787,21021.928,18031.54,17731.719,17960.219,18049.7,18135.506,18250.742,18780.877,19192.814,19311.578,19639.385,19781.908,19993.398,20292.273,20537.496,20239.496,20188.629,19881.549,19912.236,19900.762,19477.656,19257.219,19302.303,19315.543,19602.518,20060.676,21706.71,23213.328,24477.414,25688.928,26543.168,27426.238,28340.492,29056.824
1,2025-01-01 10:30:00+00:00,34054.348,35649.156,39931.215,49302.613,62434.984,77425.09,86369.22,86754.8,83268.67,81605.2,78827.125,73967.25,69130.91,65500.54,61792.016,59024.98,56204.824,53918.25,51789.734,50684.44,50092.805,49824.316,50284.777,51425.88,52019.34,52406.195,52411.24,52875.656,52632.88,52613.34,52487.6,52165.883,51558.938,52168.742,52751.69,53269.707,53699.984,54186.285,54345.89,54670.5,53734.92,52720.55,51458.97,50786.484,49840.688,49262.984,49049.875,49335.688,49170.914,48920.08,49187.805,49824.43,49672.242,49535.18,48076.277,45185.43,40455.1,35629.72,30797.55,27101.918,23351.57,20744.492,18819.076,18101.334,18402.066,18616.816,18631.537,18863.877,18956.34,19453.947,19781.508,20174.807,20410.85,20322.826,20465.65,21158.805,21180.244,20840.662,20889.312,20778.78,20505.113,20350.096,19857.17,19742.219,19922.732,20298.979,20761.627,22152.646,23854.658,25158.234,25979.586,26980.436,27633.83,28659.762,29909.098,31438.812
1,2025-01-01 10:45:00+00:00,41310.41,46050.984,55581.082,68309.21,81914.2,90393.44,89216.016,85716.766,83811.2,80042.22,74336.71,70433.14,66722.586,63100.977,60202.035,57749.164,54859.24,53209.203,52265.625,51515.71,50779.96,50541.387,51946.156,53502.223,53656.367,53669.438,54039.04,54131.234,53952.207,53669.164,53094.11,53085.586,53266.53,53497.4,54254.266,55024.324,55087.918,55326.535,55730.254,55343.113,53660.113,52518.93,51507.406,50647.926,49432.164,48901.117,49446.027,50071.836,49772.89,49482.81,50210.836,50238.336,49854.836,48861.605,45648.094,41028.95,35785.766,31202.977,27234.379,23967.533,20848.59,19011.773,18584.344,18557.434,18952.688,18910.893,19144.2,19465.412,19320.424,19734.906,20406.244,20844.45,20585.37,20594.973,21425.443,21410.916,21048.861,21203.934,21281.277,20968.62,20524.959,20400.266,19998.924,19967.809,20274.072,21054.838,22266.95,23518.408,24834.09,25899.61,26850.055,27737.285,28270.953,29678.91,31824.654,34158.453
1,2025-01-01 11:00:00+00:00,48671.77,56356.703,70442.5,83049.45,90142.91,89376.8,85566.734,83317.28,79885.27,73954.016,69863.25,66430.81,62652.992,60047.0,57431.453,55271.754,52916.344,52232.617,51817.152,51216.59,50520.344,51109.53,52817.5,53922.61,53387.586,53613.78,53484.2,53193.36,53291.297,52945.67,52503.906,53025.207,53535.03,54061.6,54730.79,55047.07,54856.92,55327.7,55172.336,54201.656,52370.18,51456.504,50451.785,49639.938,48496.37,48649.04,49593.617,50327.773,49913.676,50137.688,50163.242,49484.242,48432.348,45703.52,40734.926,35541.332,30663.742,26962.867,23924.312,21187.775,18872.719,18496.854,18449.1,18378.05,18790.35,18923.338,19258.217,19521.945,19243.086,19858.133,20476.826,20747.967,20665.797,21017.18,21250.691,20879.146,20828.795,21179.41,20775.705,20276.363,19962.246,20095.55,19988.988,19879.693,20294.348,21840.61,23296.49,24216.27,25156.055,26133.762,26914.46,27805.512,28571.133,30622.223,33396.977,36776.445
1,2025-01-01 11:15:00+00:00,56669.793,67675.945,82101.19,89628.375,88944.305,84932.73,82642.86,79325.09,73630.08,68977.02,65208.203,62086.62,59259.344,57214.53,54883.594,53133.23,51536.945,51003.258,50520.125,50410.977,50656.46,51793.305,53283.195,53954.094,53114.574,52865.5,52585.28,52352.35,52233.75,52083.375,52261.67,53098.22,53531.992,54164.844,54289.78,54481.484,54311.527,54239.61,53618.855,52526.61,51014.027,50081.523,49063.7,48643.44,48107.297,48547.008,49578.47,50450.387,50024.492,49718.28,49111.574,47676.0,44875.58,40466.43,34924.363,30160.742,26171.492,22651.965,20130.973,18819.498,18075.56,18452.074,18416.73,18223.574,18698.617,18779.543,19077.307,19405.035,19403.334,19946.1,20222.242,20534.592,20658.326,20687.988,20872.895,20705.617,20391.951,20538.584,19996.912,19521.283,19455.02,19695.912,19587.17,19548.514,20449.994,22153.707,23590.771,24582.309,25398.818,26118.691,26928.312,28202.287,29531.03,31683.553,34601.305,39358.406
1,2025-01-01 11:30:00+00:00,69488.11,81905.42,91174.86,91062.24,85726.84,82671.82,79407.15,74407.28,69597.78,65020.36,61242.703,58555.965,55951.42,53943.617,52433.83,51498.34,50617.094,50457.71,50409.027,51217.46,52016.613,53035.92,53904.066,54028.11,53468.68,53507.234,53167.195,52871.414,52561.074,52823.31,53214.523,54217.75,54757.96,54735.773,54562.098,54688.402,54126.824,53305.477,52550.04,51572.93,50314.22,49631.57,48996.03,49251.145,49223.81,49774.7,50775.023,51087.984,50563.387,49653.47,47773.812,44828.15,40428.27,35436.66,30156.908,26242.06,22970.943,19870.92,18054.049,17931.014,18043.78,18366.873,18471.363,18296.428,18247.836,18235.496,18502.705,19123.77,19350.69,19687.377,19658.246,20420.617,19913.014,20024.807,20568.8,20494.438,19789.377,19790.457,19412.9,19209.021,19191.86,19278.57,19437.9,20183.65,20586.393,22161.56,23920.85,24697.436,25166.84,25702.627,26620.47,28140.484,29738.688,32624.012,37922.895,48978.695
1,2025-01-01 11:45:00+00:00,80041.44,89509.61,90819.76,86908.484,81982.87,77924.35,73546.94,69416.86,64877.727,60643.875,57810.953,55299.992,52729.8,51288.242,50819.074,50804.492,50308.055,50506.71,51230.215,52640.05,53325.28,53653.363,54122.77,54339.008,54419.223,54007.03,53055.742,52982.484,52852.406,53276.496,53974.344,54909.312,55201.785,55212.637,55335.707,54896.156,53717.617,52574.844,51820.69,51159.03,49961.492,49482.633,49440.33,50168.656,50344.875,50602.36,51549.258,51546.836,50913.08,48532.582,44665.68,40430.21,35291.617,30542.03,26047.69,22552.361,20026.727,18083.967,17817.785,18263.244,18287.918,18526.9,18752.684,18959.162,18658.674,18334.746,18878.277,19546.033,19656.154,20055.965,20563.992,20635.506,19964.295,20222.389,20701.209,20360.607,19688.451,19593.797,19492.395,19500.309,19479.38,19773.318,20590.883,21262.527,21798.54,23202.639,24655.91,25301.26,25920.707,26496.844,27880.645,29713.738,32306.232,37932.938,47597.63,62723.164
1,2025-01-01 12:00:00+00:00,88195.37,88832.31,85744.92,82406.72,78719.625,74242.72,69715.18,65467.234,61335.86,58176.79,55660.23,53284.234,51525.625,50966.094,51110.14,51368.07,51225.3,51945.67,53095.477,54363.996,54694.2,54649.25,55020.17,55674.41,55646.598,54348.777,53497.54,53990.906,54261.207,54749.55,55516.574,56227.176,56367.18,56476.484,56106.83,55027.47,53661.008,52337.332,51551.83,50941.2,50005.785,49995.19,50335.48,51182.273,51408.94,51356.727,51841.305,51599.906,49836.34,45429.08,40192.695,35380.89,30750.92,26815.225,23063.814,19994.432,18179.348,17844.438,18298.469,18591.535,18793.656,19020.547,19301.094,19517.46,19027.016,19112.049,19597.277,19875.158,20360.95,20996.799,20865.793,20922.174,20645.145,20583.744,20797.047,20522.59,19798.02,19845.186,19794.746,19970.283,20110.463,20840.605,21857.71,23067.979,23843.906,24815.768,25975.71,26615.465,27404.271,28764.637,30763.47,33700.84,38970.105,48880.07,63387.125,77030.77
1,2025-01-01 12:15:00+00:00,90642.09,87699.33,84528.59,81087.75,76508.875,71571.91,66883.33,63033.055,59613.117,56524.242,54136.18,52435.832,51733.7,51749.676,52013.625,52327.742,52848.164,53636.918,54491.164,55338.285,55684.758,55597.22,56095.85,56743.633,56223.793,54840.516,54556.43,55356.984,55933.727,56168.793,56851.117,57581.86,57657.297,57134.53,56185.367,54905.484,53569.46,52016.125,51087.938,50559.727,50404.934,50555.855,50844.57,51680.64,52032.297,51704.188,51741.836,50671.195,47053.504,41147.29,35506.508,30749.133,26740.951,22951.99,20038.73,18391.334,18017.258,18247.764,18675.246,18928.67,19475.566,19703.55,19943.303,20127.916,19717.377,20018.28,20095.098,20824.104,21570.875,21323.889,21185.666,21493.37,21061.926,20789.104,20928.535,20724.602,20195.152,20254.908,20423.627,20723.24,21457.596,22600.717,24086.217,25513.723,26274.756,26878.97,27723.75,28659.504,30393.594,32339.033,35172.766,40555.434,49818.1,63920.3,76859.04,85678.61
1,2025-01-01 12:30:00+00:00,82666.8,80658.125,77606.69,74043.92,69724.64,65188.945,61195.57,58315.406,55451.945,52631.53,51242.09,50743.508,50783.008,50829.562,51147.58,51948.766,52734.926,53403.61,54011.133,54660.746,55214.875,55633.85,55792.766,55269.55,55065.855,54430.523,54710.6,55585.516,56277.62,56358.79,56646.188,57092.113,56552.785,55303.477,54090.83,52854.824,51769.266,50277.44,49513.79,49526.684,49846.598,50105.133,50598.293,51571.24,52238.69,51920.535,50093.113,45802.96,40859.56,35165.4,30275.852,26152.22,22802.664,19683.627,17912.984,17833.408,18304.102,18398.947,18825.896,19145.975,19797.152,19831.135,19831.55,20313.25,20138.822,20133.709,20568.182,21391.277,21423.633,20906.14,21119.342,21138.715,20568.346,20105.475,20351.809,20489.447,20190.53,20293.08,20920.322,21935.055,22985.818,24410.896,26190.316,27203.635,27646.602,27895.91,28941.25,30836.883,33029.492,35436.816,40312.08,49778.05,62902.777,77044.766,84496.44,84023.48
1,2025-01-01 12:45:00+00:00,76577.695,75175.66,71759.71,67691.695,63655.99,59771.29,56520.586,53997.99,51616.715,49552.996,49219.27,49432.13,49445.316,49726.598,50571.6,51477.79,52104.484,52496.78,53040.04,53620.188,54290.117,54551.367,54083.156,53676.285,54113.598,53982.47,54338.863,55052.793,55721.688,55850.47,55880.633,55587.453,54489.742,52964.85,51855.777,50847.0,49800.08,48739.57,48518.34,48690.902,48847.39,48998.402,49604.406,50589.555,51156.805,49837.92,45826.516,40309.43,35442.297,30596.863,26560.318,22888.346,20103.25,18117.604,17564.055,18148.443,18761.014,18934.201,19578.596,20005.771,20240.398,20237.717,20329.195,20545.877,20138.273,20250.03,21189.521,21282.709,20942.578,20781.846,20745.443,20444.793,20015.658,19702.99,20171.06,20450.348,20199.479,20504.787,21733.098,23158.47,24393.816,25964.559,27512.164,28143.664,28268.129,28770.879,30468.355,32206.93,34631.9,39249.895,48325.805,60641.305,73987.91,83066.53,83520.56,80943.516
1,2025-01-01 13:00:00+00:00,71641.375,69223.0,65472.96,61632.574,58393.195,55425.773,52617.76,50260.207,48681.13,47826.49,48155.027,48334.062,48497.93,49314.09,50350.39,51037.688,51308.527,51590.78,52187.6,52863.383,53068.973,52670.594,52226.4,52444.434,53297.914,53140.89,53228.465,53683.977,54327.734,54491.83,54070.363,53221.27,52093.273,50794.56,49737.473,48591.117,47690.574,47219.562,47253.535,47418.406,47465.637,47671.42,48294.895,49166.152,48994.164,45939.61,40701.492,35630.203,31535.902,27166.059,23475.867,20419.059,18740.377,18048.309,18125.467,18660.803,19215.488,19691.73,20457.422,20689.553,20725.361,20877.477,20907.947,20904.975,20010.396,21052.578,21249.102,20486.541,20721.535,20803.57,20602.33,20086.963,20049.709,19932.422,20229.654,20513.885,20729.23,21594.285,22909.016,24606.574,25981.344,27444.31,28519.627,28574.516,28930.898,30232.324,31848.387,34059.42,38963.785,47629.18,60916.29,73006.164,81214.96,82216.516,79471.36,77489.516
1,2025-01-01 13:15:00+00:00,66416.28,63093.266,59401.258,56288.703,53966.047,51464.496,48984.816,47223.72,46608.938,46646.02,47083.848,47381.4,48067.28,48936.82,49678.977,50187.516,50484.3,50790.527,51378.04,51836.1,51698.54,51223.93,51099.367,51598.258,52553.598,52198.62,52006.94,52324.426,52887.188,52643.94,51819.633,50845.812,49729.758,48642.527,47526.562,46489.31,45972.117,45725.46,45978.42,46505.098,46907.055,47238.074,47676.715,47638.613,45351.98,41253.1,36474.695,31726.785,27869.914,23454.99,20265.63,18628.02,18495.959,18514.68,18790.465,19364.61,19823.455,20390.26,21000.287,21205.746,21414.924,21474.793,21339.648,21328.854,20316.6,21031.1,21002.527,20563.174,20697.0,20663.627,20573.812,19961.146,20141.965,20245.404,20356.432,20779.283,22098.68,23485.404,24643.11,26070.578,27412.66,28677.848,29618.162,30000.594,30849.854,31962.203,33852.42,38677.83,47116.543,59989.203,72183.84,79173.336,81089.53,78562.18,76026.44,73640.41
1,2025-01-01 13:30:00+00:00,61722.594,58349.58,54829.85,52414.508,50416.05,48068.516,46406.22,45767.703,45861.156,46059.375,46632.53,47511.508,48363.832,48954.81,49534.133,50145.867,50557.473,50951.008,51273.848,51323.195,51214.12,51194.25,51253.24,51727.164,52722.117,52329.77,51784.69,51930.582,51832.67,50752.58,49685.69,48768.93,47650.17,46479.156,45466.367,44947.316,44583.96,44235.312,44691.242,45686.234,46373.727,46639.168,46004.695,44235.668,40533.74,35938.703,31277.584,27225.19,24653.72,21542.727,19345.258,18923.926,19383.26,19381.828,19787.717,20458.977,20684.965,20887.004,21326.857,21816.744,21975.88,21764.662,21583.184,21765.062,20761.076,21189.543,21176.238,20835.436,20649.5,20650.678,20570.814,20124.244,20558.85,20674.537,20997.025,22058.717,23754.37,25272.51,26290.607,27455.139,28596.773,29714.445,30821.336,31700.824,32796.867,34671.39,38875.184,46826.074,59369.44,71706.37,78801.94,79716.8,77726.97,75746.54,72604.8,69078.43
1,2025-01-01 13:45:00+00:00,56908.875,53893.984,50950.72,48784.81,46940.7,45147.926,44746.07,44991.805,45304.277,45518.18,46580.324,47648.164,48125.344,48434.2,49050.977,49696.387,50264.11,50512.54,50533.4,50396.387,50512.625,50709.07,51007.16,51269.043,52184.055,51911.605,51321.36,50972.35,50202.223,48725.188,47886.703,47022.137,45825.176,44550.844,43966.258,43575.3,43122.117,42771.36,43542.105,44758.45,45481.35,44966.477,42813.6,39674.67,35441.15,30865.049,26607.53,22830.387,21447.088,20353.852,19850.408,20025.594,20404.385,20158.889,20734.564,21354.053,21350.414,21268.096,21919.055,22433.117,22406.771,22103.14,22109.484,22447.107,21189.67,21654.107,21576.67,20973.93,20597.586,20728.375,20686.287,20590.965,21067.203,21477.367,22441.24,23961.494,25469.758,26788.277,27604.738,28400.973,29269.186,30697.969,32490.64,33898.633,35694.06,40088.668,48177.72,60368.758,72839.84,80038.336,80312.3,78242.45,76197.78,73355.06,69059.03,65220.812
1,2025-01-01 14:00:00+00:00,52009.555,49711.887,47293.887,45448.58,44205.566,43614.656,44037.4,44513.574,45035.36,45963.59,47142.934,47742.418,47890.324,48271.58,48742.664,49162.082,49401.094,49474.086,49576.74,49748.11,49906.8,50445.11,51149.867,51426.09,52000.062,51770.523,50900.867,50016.758,48811.023,47495.156,46644.992,45499.402,44216.777,43504.56,43203.95,42739.496,42415.85,42450.56,43326.88,44817.832,44886.32,42248.43,38968.453,35568.324,31058.23,27022.023,23790.031,20750.066,19927.379,20109.893,20522.428,20868.979,21081.2,21013.207,21554.654,21926.352,21662.041,21856.152,22527.324,22804.781,22649.75,22604.93,22606.416,22793.344,21393.691,21712.842,21437.412,20627.87,20273.941,20772.596,21044.842,20956.598,21664.215,22945.307,24263.107,25647.902,26808.64,28076.445,28751.736,29300.941,30167.105,32138.145,34002.97,35816.383,39988.516,48383.113,60504.703,73102.53,80733.87,80739.13,78451.516,76894.42,74432.0,69648.62,65671.016,61812.836
1,2025-01-01 14:15:00+00:00,48434.652,46335.668,44269.688,43006.312,42678.93,42763.82,43308.66,44031.742,45141.348,46250.53,47180.535,47402.445,47358.645,47526.027,48058.59,48224.9,48021.78,48151.67,48728.92,49119.32,49277.71,49828.18,50670.812,50868.3,51254.727,50566.617,49348.082,48169.42,47036.555,45800.934,44784.99,43698.906,42794.145,42296.723,42100.453,41836.598,41970.78,42304.21,43267.52,43763.16,42115.88,38553.688,35232.133,31930.451,27553.799,23897.59,21565.508,19446.72,19414.162,19958.408,20592.086,20952.875,21436.203,21523.863,21900.607,22310.197,22388.568,22639.873,23065.42,23132.24,22936.422,22873.178,23010.414,22853.182,21832.936,21681.809,21439.219,20587.814,20463.02,21079.47,21482.674,21599.2,23135.564,24887.508,26152.049,27354.246,28330.156,29305.348,29827.406,30481.645,31563.133,33568.758,36130.098,40284.117,48026.137,60109.695,74660.016,82037.64,82369.805,78885.63,77102.516,75150.555,71187.79,65878.2,62436.305,58747.773
1,2025-01-01 14:30:00+00:00,48006.7,46183.93,44759.188,44267.445,44291.145,44364.035,44927.617,45999.652,47014.977,47731.918,48311.125,48656.133,48420.305,48735.61,49170.156,49144.957,49146.184,49654.707,50418.76,50892.84,50879.766,51136.684,51574.03,51899.027,51385.824,50360.324,49012.42,48027.5,46981.07,45907.477,45322.36,45053.027,44649.125,44355.84,44343.54,44594.734,44676.14,45013.797,44986.523,43292.344,39839.598,36396.586,32692.479,28871.977,24347.984,21121.555,19774.742,19468.496,19726.6,20243.234,20758.209,21307.979,21828.516,21918.217,22252.85,22973.275,23097.393,23238.143,23372.1,23512.766,23281.203,23481.475,23390.252,22454.719,21537.51,21315.744,21040.809,20778.035,20778.469,21325.914,21833.205,22771.686,24615.105,26445.617,27569.537,28514.04,28833.727,29508.922,30375.094,32335.69,34010.586,36820.254,41095.355,49489.543,61626.93,73268.41,82312.78,82931.9,79424.57,76889.03,74453.64,71176.27,66560.62,62071.48,58759.332,55992.586
1,2025-01-01 14:45:00+00:00,48095.723,47066.953,46669.4,46748.688,46647.777,46680.8,47733.695,48876.664,49294.664,49394.73,49955.44,50154.875,50104.81,50311.562,50297.707,50471.223,51032.508,51703.03,52436.266,52814.137,52808.92,52831.832,53045.082,52697.402,51440.312,50071.35,48743.67,47737.92,46646.004,45735.887,45796.086,45913.58,45606.47,45314.496,45560.566,45558.035,45547.336,45234.406,43036.18,39967.523,36441.477,32901.734,29193.707,25541.898,22143.809,20144.871,19821.514,19772.553,19986.34,20516.178,21182.59,21818.244,22177.564,22197.76,22877.516,23641.537,23548.76,23463.031,23741.355,23803.193,23769.762,23788.705,23040.58,22088.715,20846.35,20781.023,20708.402,20872.613,20838.627,21496.115,22914.25,24362.77,25837.938,27266.096,28522.352,29256.852,29135.719,30243.191,32208.873,34977.82,37303.246,41658.285,52185.773,63285.1,75617.266,82183.86,83537.72,80326.11,78012.6,74590.164,70263.44,66408.05,62223.39,58760.43,56476.68,54189.22
1,2025-01-01 15:00:00+00:00,48478.406,48223.508,48305.617,48527.305,48481.78,49055.676,50229.477,51146.137,51160.867,51141.34,51430.805,51691.816,51535.6,51403.656,51305.9,51849.07,52471.21,53179.906,53916.004,54140.234,53918.156,54042.04,53853.86,52936.094,51340.902,50091.168,48838.08,47913.367,46965.914,46720.168,47144.785,47508.36,47295.168,47278.25,47393.15,47290.965,46238.39,44085.688,40921.562,37386.312,33386.203,29792.62,26384.379,23053.127,20588.121,20010.629,20145.457,20026.816,20079.955,20723.578,21412.898,22024.82,22269.467,22679.758,23451.8,24160.727,23969.371,24049.795,24119.818,24108.426,23718.871,23218.44,22240.822,21522.973,20526.867,20621.668,20735.375,20918.748,20980.031,22343.229,24321.113,25855.225,26993.887,28253.697,29595.39,30143.064,30297.78,32467.139,34910.973,37957.168,42139.79,51292.973,65177.72,76736.28,82354.55,82635.68,80418.375,78314.234,75058.29,70042.8,65897.77,62256.836,58361.742,56112.94,54744.035,52846.125
1,2025-01-01 15:15:00+00:00,49309.39,49069.53,49162.383,49596.29,50115.5,50914.47,51850.34,52637.496,52515.723,52102.28,52394.47,52576.88,51927.203,51664.375,52138.88,52938.89,53464.664,53871.11,54387.61,54477.04,54187.82,53929.133,53369.86,52298.215,50750.484,49484.08,48429.664,47890.21,47491.71,47538.84,48065.91,48724.42,48667.234,48379.72,48252.27,47428.17,44839.918,41395.33,37939.176,34162.01,29748.266,25856.283,22953.342,20787.787,19804.8,19843.266,20096.957,20032.602,20142.895,20644.375,21237.496,21865.201,22443.012,23077.344,23786.16,24507.879,24288.752,24014.506,24052.29,23751.479,22501.02,21576.115,21043.676,20548.303,20216.883,20378.395,20453.688,20797.045,21806.395,23589.553,25667.195,27267.5,28173.465,29049.244,30257.51,31179.293,32165.707,34770.883,37590.223,41886.266,48795.047,63083.703,76980.89,83718.055,82610.97,80112.125,78010.44,75351.7,70324.04,66066.16,62053.97,58590.992,56088.36,54566.67,53430.72,52134.332
1,2025-01-01 15:30:00+00:00,48727.5,48734.152,48941.63,49784.996,50518.824,51084.875,51665.773,52250.56,52049.312,51915.17,52221.617,52115.28,51727.758,52050.8,52679.492,53535.53,53754.65,53604.43,53887.39,54022.566,53423.344,52746.496,52003.6,50888.203,49593.71,48772.375,48275.008,48533.438,48757.6,49026.668,49613.188,50217.086,49848.445,49139.09,48189.13,45952.28,42238.707,38206.594,34110.77,30045.871,25445.113,21803.615,20211.92,19666.045,19457.45,19542.977,19951.68,19883.879,20008.047,20403.12,20822.242,21624.674,22330.084,22884.854,23432.955,24118.719,23818.04,23510.135,23353.947,22555.336,21284.463,20671.658,20340.928,20326.768,20162.674,20144.447,20544.932,21649.895,22729.164,24399.127,26534.71,27959.398,28275.02,29043.336,30399.242,31894.012,33189.75,36125.625,40694.863,53571.0,63024.28,75088.57,82863.28,83827.625,78860.15,76204.0,74454.875,70069.3,65766.84,61581.29,57749.29,55105.836,53147.656,52032.42,51627.277,51206.156
1,2025-01-01 15:45:00+00:00,48894.535,49162.582,49702.992,50690.35,51204.95,51356.664,51709.523,52045.188,51954.207,51774.902,51727.605,51840.883,52132.758,52671.48,53399.49,54250.234,54368.72,53969.727,54223.32,54003.766,53018.64,52035.13,51047.223,49947.086,48963.125,48436.285,48492.094,49171.91,49606.086,49798.992,50379.586,50685.46,50055.6,48348.793,45697.133,42308.28,38162.473,33723.746,29549.969,25879.582,22490.436,20056.525,19607.953,19498.863,19352.895,19515.637,19992.29,20010.318,20127.684,20474.744,21088.879,21929.566,22477.975,22702.35,23229.098,23791.143,23662.32,23238.941,22643.17,21828.041,20944.922,20536.684,20485.576,20753.523,20974.363,21182.23,22470.055,23756.943,24852.727,26011.62,27547.912,28486.172,28878.727,29873.637,31928.879,33550.375,35435.332,40715.83,52143.414,67261.01,76276.95,83318.07,83643.39,81830.086,77436.84,73566.92,70393.78,66365.39,62071.35,57992.195,55313.03,53111.617,51437.742,50674.258,50924.023,51077.094
1,2025-01-01 16:00:00+00:00,49396.61,50073.34,50832.938,51614.44,51925.082,51865.79,51887.152,52291.867,52289.418,51633.664,51585.496,52213.05,52894.72,53660.664,54363.08,54774.215,54800.97,54677.73,54531.49,53671.836,52545.01,51432.906,50456.438,49455.34,48904.92,48772.098,49114.906,49735.188,50307.902,50579.52,50843.113,50805.145,49499.04,46144.066,42077.086,37981.703,33509.68,28910.59,24703.742,21377.059,19730.791,19294.133,19506.537,19363.21,19452.31,19771.68,20330.932,20224.4,20392.553,20971.375,21780.828,22446.117,23055.07,23318.77,23615.262,24119.713,23859.84,22670.69,21918.508,21531.404,21025.443,20906.004,20983.254,21118.674,21609.578,22496.82,23774.004,25186.074,26120.82,26830.367,27976.254,28789.281,29412.85,31387.07,33937.715,36099.65,40785.92,51113.73,66631.34,79891.25,84560.95,84430.04,82274.07,79635.484,75432.695,70969.53,66946.75,62878.36,59085.703,55887.34,53486.242,51685.195,50501.32,50201.504,50668.285,50991.156
1,2025-01-01 16:15:00+00:00,49909.33,50586.875,51177.617,51701.53,52053.83,51861.855,51952.195,52182.086,51904.13,51374.33,51808.91,52608.54,53350.246,54051.72,54887.9,55093.094,54910.797,54396.477,53904.406,52815.21,51702.582,50551.0,49853.016,49190.746,49250.57,49375.547,49836.617,50494.418,51187.395,51237.254,51319.605,50965.895,48148.59,43073.676,38524.18,34117.98,29418.93,24903.355,21878.166,19890.027,19229.248,19175.004,19476.85,19451.436,19803.643,20183.178,20858.666,20632.234,20960.562,21461.98,22240.998,22971.678,23810.666,24019.285,24242.951,24309.416,23348.447,21816.91,21473.64,21443.707,21279.738,21174.783,21512.28,21836.838,22824.145,23758.426,25307.09,26810.385,27508.488,27882.246,28677.602,29730.912,31371.162,33851.023,36839.69,41624.844,51092.992,65637.83,79333.18,88405.22,88233.81,84759.99,82421.266,79452.41,74016.11,68489.1,64231.047,60485.297,57391.324,54333.36,52273.54,50961.703,50302.395,50221.637,50333.414,50748.7
1,2025-01-01 16:30:00+00:00,52509.57,52708.38,52999.133,53348.363,53587.473,53458.332,53302.88,52821.527,52834.0,52848.88,53344.152,54137.156,54736.664,55008.555,55576.207,55672.64,55101.605,54122.406,53349.523,52046.73,51033.11,49891.39,49382.945,49458.15,49931.906,50131.445,50846.324,51789.848,52647.273,52522.53,51290.723,47748.004,43935.25,39435.49,34813.727,30292.535,25877.066,21905.102,20058.13,19373.92,19326.064,19251.234,19537.674,19706.434,20239.424,20446.81,20974.664,21176.703,21672.72,22138.295,23020.727,23886.309,24732.438,25025.715,24898.396,23727.592,22677.004,21507.936,21316.68,21569.182,21603.004,21571.133,22316.422,23241.184,23956.004,25318.96,27050.496,27973.602,28309.357,28363.64,29559.914,31780.758,33998.37,36857.887,42321.535,51249.562,66077.516,79547.07,88368.05,86812.734,84404.375,81678.805,78621.3,74150.32,68651.266,63456.625,59677.67,57086.11,54468.07,52105.957,50838.527,50148.12,50006.035,49799.24,50069.875,51523.875
1,2025-01-01 16:45:00+00:00,54042.535,53855.016,54030.723,54313.42,54485.25,54058.402,53500.9,53200.945,53756.91,54061.066,54401.09,54891.08,55142.27,55214.234,55894.348,55697.36,54751.18,53653.047,52889.176,51598.0,50638.82,49877.06,49969.88,50338.31,50925.25,51236.168,52081.242,52793.676,53587.945,53116.86,49180.418,44214.008,40446.285,36080.69,30940.19,26084.355,22228.023,19576.459,19405.91,19510.605,19553.672,19569.805,20135.793,20486.396,20902.004,21167.258,21792.664,22081.463,22606.77,23133.479,24180.049,25062.61,25847.152,25489.006,24399.357,22970.498,22418.252,21834.742,21881.762,22231.934,22299.08,22855.285,24555.967,25552.316,26477.512,27690.625,29097.828,29768.266,29821.762,30145.408,32099.254,34520.527,37252.42,42568.1,53143.14,66950.21,79472.06,88027.16,88875.84,84377.17,82319.484,79077.086,74789.09,69470.22,64474.234,60040.72,57301.355,55431.4,53371.734,51656.75,51024.6,50816.797,50667.746,50944.668,52052.184,53358.504
