item_id,start_time,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96
0,2025-01-01 02:30:00+00:00,117717.94,120969.25,123162.45,123384.625,121380.1,119677.7,119177.445,120699.625,122610.84,124729.51,126413.3,124046.984,119131.914,115709.414,113490.96,112991.11,112883.94,113359.234,113982.59,115807.32,118353.734,120297.7,121308.34,120676.94,117877.64,115887.945,112584.38,108418.43,103144.09,98352.92,95491.28,96321.47,98473.414,100554.125,102278.93,102719.35,101516.43,100214.82,98989.625,98149.05,96897.36,95590.45,94331.445,93590.61,93658.17,94537.8,96374.586,99798.57,103939.94,108047.98,110015.31,110754.15,109465.67,107161.44,105002.375,104605.62,104276.055,103336.0,101936.87,100460.29,98637.31,97981.87,98471.875,100062.11,104822.89,108123.1,111469.984,115145.36,117789.42,120856.92,122833.64,124819.125,124155.484,123965.92,122063.76,118862.11,113905.445,109847.7,108107.42,110120.86,113410.25,117955.14,121065.03,122403.875,121964.84,121661.49,121632.16,121291.7,120735.35,120479.66,118953.836,116826.96,113452.95,111374.695,110393.79,111750.39
0,2025-01-01 02:45:00+00:00,124156.414,125097.93,124669.14,122852.22,120216.375,118901.516,119927.234,122157.945,123437.23,123703.55,123930.36,121184.06,117499.22,115203.52,114629.01,114935.72,114732.03,115284.67,117130.375,119401.336,121220.56,121546.77,120775.81,118251.55,115924.8,112562.4,107580.48,101981.38,96632.35,93272.9,93504.445,96438.164,99041.336,100554.66,101488.57,100524.68,98785.12,97827.04,97894.55,97438.65,95858.055,94238.29,93609.445,92854.34,93005.72,94453.41,98057.734,102588.76,106365.83,108468.375,108551.45,107926.02,106247.05,104237.03,103397.625,103435.99,102688.81,101175.49,99509.055,97450.07,96111.54,96692.18,98981.61,101345.36,108147.88,110810.11,114252.6,117357.69,119869.766,122065.29,123172.22,123579.266,122465.33,120172.484,116868.72,112449.164,108345.85,106793.36,108896.766,113265.18,117412.9,121287.83,122658.086,122254.016,121591.51,121409.69,122252.0,122131.89,120882.74,119084.09,116521.34,113047.51,109909.98,109055.35,110344.45,113796.66
0,2025-01-01 03:00:00+00:00,126280.73,124284.79,121750.8,119449.55,118341.3,119193.69,120753.14,121805.375,121685.34,120932.83,119815.57,118551.45,116752.17,115993.42,115896.16,115599.05,115194.6,116421.75,118645.43,120684.27,121045.39,119765.33,117985.17,115100.07,111367.55,106424.53,100833.445,95696.86,92472.06,92371.83,94432.74,97357.93,99320.32,100106.34,100000.016,98857.42,97577.25,97671.2,98201.38,97263.47,95427.76,94222.57,93306.34,92317.73,93343.414,96292.766,100747.32,104830.64,106808.51,106885.97,105871.734,105172.69,104578.53,104294.945,103781.914,103129.29,101704.336,99577.31,97174.98,95325.23,95459.91,97896.84,101006.3,103053.76,108825.13,111613.84,114923.38,117874.45,119718.63,120955.49,121266.29,120849.92,118144.89,114558.61,111074.23,107782.99,106350.484,108332.01,112094.57,116429.12,119218.61,120729.68,120790.79,120621.83,120678.66,121131.18,122241.45,121408.82,118994.75,115977.76,112614.734,109636.195,108283.1,109463.1,112158.24,115496.58
0,2025-01-01 03:15:00+00:00,126424.016,122573.74,119150.59,117558.484,118304.6,119510.21,120305.84,120988.16,121073.766,120051.86,119468.35,118411.266,117100.56,116530.086,116340.195,115994.05,116476.31,117933.016,118734.625,119171.67,118044.83,115734.734,113305.586,109912.51,105063.75,99214.22,93709.055,90274.586,89969.16,91327.38,93550.36,96312.3,98046.96,97683.64,96881.93,96008.336,95894.445,96360.55,96541.95,95240.51,93734.914,92031.22,90816.16,90905.09,93692.52,97550.73,101653.4,104492.18,104758.76,103364.68,101537.695,100982.305,101657.945,101426.91,100234.555,99203.74,97518.19,94501.23,91875.14,90999.14,92940.945,96381.766,99645.02,101706.05,106675.24,109221.07,112020.016,114367.57,115375.52,115655.664,115233.72,113817.03,110417.42,106341.0,103352.36,102286.68,104055.086,108182.66,112608.04,116382.97,117851.625,117751.52,117134.85,117182.91,117838.33,118209.14,118617.44,116770.234,113938.81,110271.96,107374.49,106106.69,106758.805,109243.42,112446.586,115239.36
0,2025-01-01 03:30:00+00:00,128048.81,123670.17,120651.94,120371.914,120952.84,121416.97,121094.625,120805.875,119610.81,118266.3,116899.24,116270.516,116063.125,116615.11,117465.36,118770.66,118929.85,119012.0,118966.72,118799.63,116530.11,114440.234,111545.12,106340.95,100817.94,95701.586,92055.77,91736.87,93235.234,95455.16,97493.766,99604.48,99920.15,99020.484,98113.31,97747.734,97830.27,98079.28,97744.945,96761.67,94969.48,93651.516,93671.48,95761.59,100119.95,104678.29,107201.98,107567.39,106394.05,104594.91,103032.69,103577.55,104040.63,103368.0,101695.39,100199.83,97719.766,95172.81,94411.25,95944.25,99251.07,103097.875,106415.07,109767.734,117075.8,119109.32,120699.75,121538.47,121182.78,120196.76,118124.28,115069.82,110610.5,106546.14,105031.43,107132.55,111237.836,116203.266,119753.64,121484.27,121879.31,121744.4,121395.914,121653.484,122059.3,121351.58,120319.33,118112.484,114611.89,111548.734,110235.68,110890.92,112743.414,115636.59,118152.766,119837.27
0,2025-01-01 03:45:00+00:00,130740.766,127139.47,125407.664,125104.28,124637.64,123982.12,122378.67,120115.484,116898.74,115022.96,114931.07,115866.375,116977.21,118466.73,120405.02,121303.55,120690.625,119950.62,119305.3,118110.0,115705.99,112339.89,107671.02,101678.375,96657.14,93576.52,93070.7,94517.56,96252.68,98239.57,100027.266,101458.12,101013.27,100258.45,100254.97,100058.016,99375.48,98724.836,98292.125,96658.125,94775.03,94703.44,97256.35,101060.38,105665.12,109356.77,110319.38,108856.516,106900.99,105517.65,105216.55,105746.1,105526.32,104195.1,101990.164,99611.12,96808.79,95702.375,97482.305,100554.164,103877.5,107717.96,111844.14,114849.81,122668.64,123633.81,124010.95,123637.86,122492.375,120368.56,116959.16,112512.2,107769.65,105500.27,107593.73,112215.09,116991.39,121066.02,123192.7,123332.07,123130.33,123025.484,123009.664,122837.42,122153.69,120357.67,118732.16,115700.48,112625.44,111219.8,111996.17,113991.12,116483.86,118899.734,120626.04,121180.766
0,2025-01-01 04:00:00+00:00,134269.22,131547.22,129471.42,128028.31,126185.82,124320.68,120951.29,117322.0,114006.23,113960.94,115621.125,117384.13,118809.305,120706.18,122388.984,122845.07,121796.48,120352.94,118735.73,116643.35,113049.76,108380.93,102745.07,97349.56,94394.66,94123.29,95158.1,96786.72,97990.13,99305.21,99823.64,100108.89,99246.69,99585.44,100245.98,99652.664,98411.16,97690.13,96946.01,95589.56,95280.11,97335.33,101194.59,105031.086,107843.58,109703.84,109485.305,107897.61,106658.12,106425.56,106305.836,106216.63,105137.21,103241.33,100395.65,98089.734,96471.234,97858.14,100852.82,103764.07,106923.7,111067.914,114886.36,117488.47,124408.99,124473.7,123912.12,123102.07,121248.69,117571.21,112746.45,108389.766,106191.54,108072.9,112606.18,117724.75,121274.78,123418.375,124049.47,123455.65,122950.05,123184.03,123066.945,122025.336,120289.62,118106.45,115814.25,112899.44,111213.47,112014.09,114603.16,117469.38,119498.94,120891.19,121179.914,120587.445
0,2025-01-01 04:15:00+00:00,135983.69,133369.17,130836.625,128755.97,125882.914,122674.35,118900.57,116058.71,114696.95,115456.516,116702.47,118276.88,120217.33,122093.01,123638.63,124131.79,122754.43,120685.55,118354.81,114761.02,109401.05,103319.95,97826.92,94538.54,94395.95,95610.69,96941.875,98444.4,98966.13,98818.65,98356.46,98429.81,98437.23,99040.55,99068.484,97979.82,96897.21,95952.66,95707.08,95980.39,97558.85,100211.11,103447.266,105820.01,107247.984,108222.484,107877.74,107104.25,106953.734,106596.234,105757.805,104934.3,103118.67,100389.7,97994.836,97224.375,97726.71,99663.59,101847.19,104681.88,108889.51,113101.234,116575.695,119202.8,124319.234,124282.8,123561.805,121746.72,118143.2,112983.56,107978.59,106081.01,108055.01,112501.2,117390.53,121500.984,123534.64,124183.67,124201.055,123475.49,123044.75,122743.35,121699.05,119604.5,117174.86,114127.85,111873.11,110912.625,111940.8,114806.484,118347.17,120860.22,121687.91,121281.39,120279.375,119611.516
0,2025-01-01 04:30:00+00:00,121103.734,121376.16,121573.25,121970.31,121313.67,120398.5,119080.29,118451.94,117606.375,116881.414,116938.41,118546.9,119763.086,120536.72,121078.41,121081.14,119721.83,117758.18,114685.71,109942.46,103585.766,97776.33,94414.91,94226.45,95844.86,97560.96,98804.695,99939.51,99923.98,99401.33,98850.23,99177.24,99080.49,98477.836,97651.78,97162.55,96555.54,96376.195,97312.32,99372.23,102346.29,105376.14,107693.63,108745.11,108625.38,108666.805,108645.04,108637.445,107958.27,106523.26,104748.516,103345.54,101286.766,99152.25,98477.3,100066.55,102409.34,104692.79,106958.164,110660.695,114940.375,118277.05,120163.47,121569.64,126914.234,126446.234,124542.74,120850.0,115632.63,110671.62,107989.39,109798.445,114163.15,118907.945,122731.51,124863.78,125398.836,125123.3,124813.84,124123.01,123473.16,122260.984,120409.22,117762.95,114920.55,112324.67,111830.99,112803.98,115649.41,118553.51,120702.34,121365.6,120844.88,119549.34,118531.5,118565.09
0,2025-01-01 04:45:00+00:00,111728.734,113266.336,115004.266,116551.14,116987.16,116987.07,116259.35,115513.58,114220.875,113681.88,115170.125,117592.4,118231.57,118504.12,118720.52,118378.82,116826.11,114101.68,109548.72,103907.93,98236.195,95114.375,95223.22,96551.805,97815.73,98836.79,99725.53,100387.664,100257.39,99983.92,99757.44,99750.625,98778.234,97614.2,97401.484,97426.97,97104.95,98004.99,100495.56,103801.63,107055.23,109312.05,110268.84,110000.78,108848.95,108694.6,109634.42,109648.484,108344.81,106482.47,104436.74,102300.41,100500.21,99828.58,101543.336,105102.266,108363.41,111342.19,114268.87,117517.34,120138.164,122115.61,123124.74,123703.03,128156.625,126506.05,122855.92,117825.234,112611.18,110292.44,111681.85,116389.1,120792.71,124215.4,126307.195,127392.484,127216.19,126609.22,126142.945,125243.84,123677.17,121644.516,119183.68,116125.29,113312.19,112599.695,114208.03,116739.07,119830.64,121633.12,121963.87,121216.266,119869.42,118891.48,118750.5,118986.51
