start_time,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96
2025-01-01 00:15:00+00:00,154588.49325768926,152555.68120184273,150064.12460944254,147585.08212993268,145327.60833956287,143086.1676360039,141047.88263588108,139158.36658197612,137697.20213889354,136694.6641073669,135063.6079211571,133494.5155184426,131858.70875417165,130368.3104392977,128840.78480481736,127037.36125668773,125819.09016841138,124316.85634534674,123177.61794113468,122341.72234341282,121639.20171150472,121088.67797686058,120315.11142704733,119373.09013834869,118732.46709852525,117499.70451167591,116271.57619246592,114747.33936037301,113211.60842520703,111554.21291618924,110488.30111766141,109038.94433755171,108038.45190950017,107185.05178436555,106717.15588101094,106032.8781449477,105109.86129220508,104568.44909645026,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875
2025-01-01 00:30:00+00:00,152047.90801282294,150039.58227902927,147640.64028201735,145302.96237912847,143319.1801665869,141271.01532637535,139429.80413217022,137674.18379416273,136263.24480511813,135161.89171758128,133421.82098603703,131804.6685263145,130184.50551753207,128790.91856036629,127428.44879768812,125764.88566452826,124672.41362521579,123236.70427482123,122279.99394294147,121540.13973559879,120890.78110618104,120394.89915807126,119571.62516566871,118562.4561367664,117682.38881744076,116259.41585950418,114863.04296372259,113143.83498265984,111603.56591579784,110113.80870422468,109238.47592863688,107989.13706215488,107235.13159746032,106448.09458015916,105962.0028976523,105248.10786094295,104376.04237219444,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875
2025-01-01 00:45:00+00:00,149459.2680648119,147527.60146005132,145255.3187545636,143200.6849142306,141420.47504822153,139574.63648603234,137856.99167513108,136156.22742222546,134657.8310032023,133442.40419535257,131649.65540828076,130046.81904187897,128521.0039991264,127291.33741753508,126066.83560537326,124535.56395295067,123510.81091775259,122260.91886788484,121401.14227190483,120712.57700403442,120124.40708828761,119576.53153362173,118690.63946100399,117435.95706069082,116363.18954195868,114785.08358941322,113202.09941576986,111480.27707458087,110107.15003460864,108815.34026666934,108125.68624169935,107114.358257379,106423.05775047505,105618.23525534543,105104.68219984409,104440.25878354674,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875
2025-01-01 01:00:00+00:00,147248.53180070824,145421.1583115239,143406.4939883458,141567.15717957114,139997.8743096126,138278.28193553037,136603.29602895514,134821.12911645457,133222.2023154845,131943.14918049765,130153.58206371818,128645.401433762,127271.15588120323,126170.93546541149,125072.11225009887,123611.56476105002,122764.54144470044,121612.0991258336,120796.05108820983,120164.19609547357,119532.90595669905,118918.11760255834,117790.58638836737,116334.15716316772,115104.22031506986,113354.00490433862,111767.11361624305,110215.60034358047,109044.3635922925,107942.72827500955,107481.11490966706,106534.59871574462,105826.18306615582,105001.57204957628,104544.71822182431,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778
2025-01-01 01:15:00+00:00,144527.7630409225,142970.77799550764,141156.81368485786,139543.67277630657,138108.41444210953,136440.3203608137,134678.89115869417,132810.0784577443,131171.0489609587,129899.3056486972,128204.59823729313,126859.26486648015,125622.08034218149,124648.92201459882,123622.9890171935,122362.91198749273,121623.26998714753,120535.09687504657,119783.97843569962,119109.18307980856,118420.19670112789,117562.2078914778,116243.24411403832,114628.13916248396,113223.67751564572,111476.82730904303,110057.06078096048,108706.41049042766,107730.12177773804,106863.68182827573,106464.37688092366,105500.32066277493,104767.5976097694,103997.49904748972,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778
2025-01-01 01:30:00+00:00,141737.17260492838,140407.2935898078,138887.28884166587,137411.13427041608,136034.96595595448,134288.37781316316,132438.5447590652,130542.08722765476,128929.32344605975,127751.22682712734,126225.69113417357,125021.67663489631,123917.1382732151,123014.78185325772,122186.37321666715,121042.78338292064,120367.5064686269,119356.06712062606,118568.61088012718,117840.71509389336,116920.30989729607,115870.07225617868,114398.37785341326,112607.10925712227,111207.28689498593,109632.32102149913,108409.53905393858,107257.06228487936,106515.4342178216,105721.10541012311,105303.27356973087,104315.6168545025,103639.48168009706,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778,201291.112777778
2025-01-01 01:45:00+00:00,138941.87820752675,137926.20929215633,136602.09355446493,135189.09286426276,133737.34634960827,131908.1500556062,130027.7747158038,128168.29449168927,126663.19391100186,125652.10015831605,124280.65633788626,123211.57642468008,122183.05654298433,121475.3578722622,120758.98129389228,119686.5409884445,119086.43652327574,118047.03914344266,117213.60722865532,116265.84574646087,115162.51608047861,113955.43023237375,112314.56830956959,110529.5143974567,109293.66279674396,107921.66669671198,106892.04853472921,105977.28819372688,105301.28282266922,104500.20270538256,104055.5179812318,103124.87696243261,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778,201291.112777778,201291.112777778
2025-01-01 02:00:00+00:00,136603.74078722062,135801.41318651685,134592.0338277695,133105.08126867647,131576.1242511754,129718.51706899998,127868.59851283448,126127.53621896618,124793.88075302476,123924.14777500018,122698.12187621911,121708.01802243685,120875.45639571181,120276.72764936539,119627.05176701599,118628.9441735069,117989.98190371905,116903.75784182787,115847.5570152225,114723.0152480018,113474.13645438972,112090.38706195769,110465.70732422514,108849.91391520316,107809.8510990886,106637.50688939987,105838.79088736499,104994.04008755108,104308.2737809555,103490.15448139085,103101.64587971655,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778,201291.112777778,201291.112777778,198033.29808262602
2025-01-01 02:15:00+00:00,134043.86505966666,133378.01657551507,132149.89268306224,130583.73665390511,129024.55611794804,127198.0573395653,125462.94538448782,123904.69956251004,122723.47958266623,121989.42040323482,120854.46080639982,120062.23356799087,119342.87869544902,118811.78313322907,118238.99028914302,117210.43018516584,116527.35876206792,115232.15355271824,114003.64997787563,112737.09678590765,111321.07753027414,109941.39029714694,108491.89293087322,107082.16792697531,106230.66312954448,105291.77644227851,104554.94727881048,103699.15220874976,102989.05024620573,102234.18588262078,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778,201291.112777778,201291.112777778,198033.29808262602,198033.29808262602
2025-01-01 02:30:00+00:00,131644.57123628416,130967.30960777703,129633.35491199509,128029.08150772912,126499.53284037215,124782.08607109362,123226.88622560883,121826.1554793143,120787.7133629932,120128.03830117696,119201.73060345557,118519.51084557622,117866.08036448441,117410.0613630084,116805.96983292427,115732.53818410524,114829.3710447367,113369.53838465229,112002.73352310513,110572.25295040949,109162.77462693301,107954.95473693895,106709.35290616998,105500.60657319901,104869.3162377397,104002.12555651274,103246.5914500149,102370.42404990265,101714.06394084563,185926.8032211,185926.8032211,185926.8032211,185926.8032211,183426.3466666665,183426.3466666665,183426.3466666665,183426.3466666665,174069.31319444452,174069.31319444452,174069.31319444452,174069.31319444452,157728.9513043575,157728.9513043575,157728.9513043575,157728.9513043575,156621.0927615925,156621.0927615925,156621.0927615925,156621.0927615925,162314.649747191,162314.649747191,162314.649747191,162314.649747191,186548.84722222248,186548.84722222248,186548.84722222248,186548.84722222248,193974.5907744435,193974.5907744435,193974.5907744435,193974.5907744435,196113.966412437,196113.966412437,196113.966412437,196113.966412437,197684.98351615347,197684.98351615347,197684.98351615347,197684.98351615347,200397.272672043,200397.272672043,200397.272672043,200397.272672043,204589.750128824,204589.750128824,204589.750128824,204589.750128824,204726.75982866,204726.75982866,204726.75982866,204726.75982866,203144.5876767675,203144.5876767675,203144.5876767675,203144.5876767675,201642.4866897875,201642.4866897875,201642.4866897875,201642.4866897875,201291.112777778,201291.112777778,201291.112777778,201291.112777778,198033.29808262602,198033.29808262602,198033.29808262602
