start_time,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96
2025-01-01 00:15:00+00:00,103991.98758258262,103211.05806092695,101257.95932004614,99138.58826354657,97828.260919729,96213.29700069957,95134.3981814353,94275.36919037948,93770.54354582152,92654.66592759815,92005.20179522566,91533.64296154362,91251.09199418892,90508.81838957508,89838.72839068457,89154.27085528203,88761.97387231735,89155.54703197835,90025.38527743223,90966.30285583127,91929.10918454983,92446.04555406625,91902.68045693634,90861.53120915376,90100.3014697698,88978.39192370161,87798.18420710308,86812.48666290424,86147.58341570041,85165.4020658773,84273.3334022375,83572.20123899613,82797.26140888392,81854.36385926435,80456.54722074726,79355.6181501095,78319.17212356131,78229.31390684412,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305
2025-01-01 00:30:00+00:00,102610.36300818853,101259.39945471312,99183.61127152592,96968.88802347086,95804.99540883505,94563.20667967379,93529.01819176367,92768.6412800686,92387.75068792513,91159.1609211539,90794.81451543616,90332.35371819838,89915.22318935535,89002.4634627775,88511.69595086636,88282.73078065587,88535.35708302332,89776.81580781483,90556.1720257359,91070.34479380258,91521.20936273842,91370.65881285796,90674.85200939573,89392.33693538778,88547.94869081803,87368.71108577425,86014.54487546887,85268.3513754929,84771.02084089813,83822.25978468164,82963.52300085149,82069.0730630554,81059.73357623199,79971.90301257076,78759.26943146084,77974.59596297677,77424.65236550951,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305
2025-01-01 00:45:00+00:00,100827.1722447491,99351.47219823973,97231.75302031287,95181.07797635657,94406.2466146208,93115.82059176634,92225.71585306506,91584.92446807149,91056.90118658029,90104.64343073039,89760.06856128942,89161.02930616078,88579.07493015706,87862.93426940491,87908.67979935514,88215.73891994134,89271.58341826679,90346.465534747,90655.12694435942,90698.56790337508,90549.13630945631,90244.6273694337,89303.48778835242,87882.18500563971,87007.4094300954,85682.36190329597,84634.05847337513,84052.912872858,83616.26081517889,82670.09342339919,81610.09017150335,80484.86283219057,79307.7577656638,78409.34440622137,77532.0598681084,77231.61369098086,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305
2025-01-01 01:00:00+00:00,99257.65377151611,97694.74099839675,95752.81903840108,94080.58658313019,93237.1475479159,92040.79227974152,91324.86221245481,90557.47803573754,90280.40359909575,89341.64384396764,88859.02034717838,88088.0203435256,87664.7358636403,87519.50667108514,88191.34311755642,89203.73255965738,90119.44215335374,90634.40810289496,90408.15863804745,89901.21309579285,89634.85183981614,89104.66876241392,88021.3308168191,86505.23544666948,85530.36375107567,84467.46766133912,83653.96212005305,83137.46713463168,82718.60839951131,81576.51895150183,80287.85427124136,79007.73302925675,77964.66294102908,77413.11758741354,77055.6726941213,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314
2025-01-01 01:15:00+00:00,97467.34976227205,96074.80852365097,94561.24833717276,92858.28665071,92105.30433762615,91046.58666411488,90246.67576608277,89767.95645115773,89520.79075502367,88446.70530162237,87796.00404653935,87186.85384900666,87276.01435320987,87773.15375114194,89217.13834583368,90088.65417162779,90483.30925236378,90387.3911555006,89563.21188370002,88957.56314705136,88490.39929935723,87845.80307329864,86670.95402367423,84974.66530851886,84261.9740019886,83397.26617149996,82714.95312667846,82203.10154458252,81602.00682098158,80238.1846781877,78787.07509410792,77648.5404941997,76904.22854318313,76895.23942573102,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314
2025-01-01 01:30:00+00:00,95909.52458291166,94914.32239253825,93399.05147623629,91811.22588048411,91169.90057685655,90006.83040608655,89484.5359076782,89062.1881356717,88675.38583015586,87441.23321104815,86911.75937998711,86801.80568785882,87470.84190216742,88789.3205958021,90131.17478706624,90527.28138902962,90349.60626853493,89571.76648949736,88598.70471227015,87817.91814143588,87242.40537440093,86537.59531960281,85172.21905576657,83733.68324642602,83219.63735992115,82455.29559864438,81856.51360869629,81157.99639302393,80347.85023032918,78822.77102977278,77503.68580426283,76675.42945095692,76421.8851581632,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314,77784.71808075314
2025-01-01 01:45:00+00:00,94647.86294857362,93628.32604061904,92220.98369254878,90776.0905776548,90007.02445042226,89155.86575179413,88683.20857830803,88144.29700409621,87593.38650463302,86540.1395671861,86456.75657247551,86910.56905949241,88340.8875977488,89524.01279063802,90386.0572529491,90256.68399134792,89435.21216561762,88524.9283360364,87321.43912801894,86470.91217801081,85834.89006068252,84989.52679656513,83868.18748005573,82622.58521593959,82198.64120378361,81483.01374992271,80719.17347378607,79808.34037841347,78849.59222767799,77451.58927150021,76436.81462896406,76128.88755548678,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314,77784.71808075314,77784.71808075314
2025-01-01 02:00:00+00:00,93385.41608090981,92512.01562752662,91236.71918729864,89711.53907815483,89252.77212056948,88433.19551271778,87816.83819933495,87127.45312614739,86763.25367257527,86217.49545623397,86657.3748016796,87863.85063984596,89184.92416123147,89828.96742867416,90173.60462985613,89434.9469777022,88491.24271034397,87298.3170188657,85978.65725700604,85095.48869208556,84324.5465394409,83741.99349250387,82799.36592829507,81638.91373020931,81258.12308313893,80348.92475219895,79398.0624993518,78339.30289144334,77527.2157283725,76409.6145272006,75885.09846492604,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314,77784.71808075314,77784.71808075314,77374.0049307682
2025-01-01 02:15:00+00:00,92244.33157464246,91533.00125170016,90133.25240027336,88930.68476851843,88511.76056783102,87553.65690265987,86764.10900817714,86281.77999955346,86392.2259312192,86419.44843332491,87561.94941392694,88661.07415565239,89487.14380849093,89563.27417315677,89311.18626885256,88456.98013393137,87261.77440875449,85918.38160022082,84533.79087100978,83533.92025536051,83011.31039108339,82625.35619823469,81739.3836767817,80629.77799168977,80086.76999399617,78965.36468591061,77883.52899550175,77004.84426209333,76474.15025983889,75790.0049249106,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314,77784.71808075314,77784.71808075314,77374.0049307682,77374.0049307682
2025-01-01 02:30:00+00:00,91390.88434462588,90604.65543768159,89459.0250120388,88309.01177032608,87757.69388021472,86627.97620852386,85953.76897677447,85951.08620077933,86616.52459639002,87397.53194636162,88466.00161547262,89078.0439975068,89370.15927478117,88797.61283576151,88415.56908482134,87378.23813054494,86041.46202529702,84586.4451311907,83063.20688050501,82287.62393847198,81956.06957746678,81656.97639361786,80798.93261717344,79512.50938033202,78768.34726809534,77491.9078682482,76568.09552032655,76004.29677239232,75911.05115592176,76901.3590656566,76901.3590656566,76901.3590656566,76901.3590656566,74327.3623440757,74327.3623440757,74327.3623440757,74327.3623440757,71576.9825154321,71576.9825154321,71576.9825154321,71576.9825154321,69013.5609343434,69013.5609343434,69013.5609343434,69013.5609343434,66155.7793106171,66155.7793106171,66155.7793106171,66155.7793106171,64477.8002765228,64477.8002765228,64477.8002765228,64477.8002765228,64392.87562673295,64392.87562673295,64392.87562673295,64392.87562673295,64094.08032995955,64094.08032995955,64094.08032995955,64094.08032995955,64238.912706982795,64238.912706982795,64238.912706982795,64238.912706982795,69207.14757177315,69207.14757177315,69207.14757177315,69207.14757177315,77131.9794898543,77131.9794898543,77131.9794898543,77131.9794898543,75470.82399536285,75470.82399536285,75470.82399536285,75470.82399536285,74140.8330974443,74140.8330974443,74140.8330974443,74140.8330974443,76770.7577127575,76770.7577127575,76770.7577127575,76770.7577127575,78099.23589110305,78099.23589110305,78099.23589110305,78099.23589110305,77784.71808075314,77784.71808075314,77784.71808075314,77784.71808075314,77374.0049307682,77374.0049307682,77374.0049307682
