start_time,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48,target_49,target_50,target_51,target_52,target_53,target_54,target_55,target_56,target_57,target_58,target_59,target_60,target_61,target_62,target_63,target_64,target_65,target_66,target_67,target_68,target_69,target_70,target_71,target_72,target_73,target_74,target_75,target_76,target_77,target_78,target_79,target_80,target_81,target_82,target_83,target_84,target_85,target_86,target_87,target_88,target_89,target_90,target_91,target_92,target_93,target_94,target_95,target_96
2025-01-01 00:15:00+00:00,144463.78763997194,143621.54765813937,142937.516008067,141495.94468980705,141064.80859685168,140656.07748127475,140230.58430763782,140163.1728453681,140048.1213493238,139392.73260357836,139765.25275504318,139780.24247570068,139490.51793623331,140009.183658068,139657.37942120925,139841.37825634552,140426.2941796996,139755.20109390165,140005.30816902503,139340.20861299496,139034.05352709995,138912.59949007147,138443.72439120561,138372.6115818405,137838.93147054384,136740.82782063785,135418.8108436998,134293.8380084028,132632.46315638343,131600.45353583788,129864.94385444012,128712.56921213878,127369.84642075418,125951.73680248765,124290.16031793573,123365.29503115464,122796.90858540355,123081.27250569941,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293
2025-01-01 00:30:00+00:00,143523.70937535734,142683.86071846375,142225.10372847627,140998.17635874212,140816.48627742712,140651.74116905063,140501.8720857575,140480.2289051437,140368.57765883033,139677.03739198277,139906.08034018052,139838.95597493876,139450.84254460188,139910.176323643,139502.94509599818,139630.9838824959,140197.20089109847,139527.05959132567,139714.12647267326,139046.10142347237,138723.1334201714,138549.51013026602,137848.3856968511,137565.51906410645,136809.48300077158,135502.04188753088,133885.11544597094,132661.68981340696,130945.49050853598,129859.69356747491,128140.37701713794,127059.27868223547,125790.8118777349,124425.15389058164,123038.0864995049,122333.8148012769,122691.37301705443,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293
2025-01-01 00:45:00+00:00,142602.6676305418,141985.66905890004,141723.11531890405,140740.8665171649,140803.3573693716,140919.56050721553,140813.7713140227,140796.8622482223,140656.37736492284,139821.65211925513,139967.54182311415,139800.2768369074,139353.58059621905,139752.75906612762,139291.1880870799,139399.06133493257,139965.5383483569,139232.78593755033,139415.54090274332,138731.64897967048,138357.31414282267,137948.68025190037,137039.951318655,136533.0230824322,135570.48925298554,133966.43862563456,132258.1538408686,130957.12273729584,129200.23201818169,128126.68166065824,126478.39548122797,125478.69236415083,124264.00261142464,123163.70698840744,122000.57811418001,122236.55457038645,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293
2025-01-01 01:00:00+00:00,142132.71017190954,141708.93988459033,141668.96647328895,140923.1292319091,141272.3886632182,141428.77891494372,141320.4681658917,141269.93077535913,140984.00276143957,140053.74162682594,140084.61306322613,139837.52859564777,139312.03720194817,139642.65471451817,139143.59289735957,139234.6839739884,139720.85298424377,138969.92488604767,139128.22658421812,138394.25573338807,137785.87731543698,137170.79994882763,136048.98942324368,135337.78695985686,134088.42676008242,132390.15842204506,130618.63421964375,129258.9535648986,127535.48855183941,126540.24126021772,124978.34959307859,124048.69750420943,123102.74974408968,122223.09112331909,122010.76182306667,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434
2025-01-01 01:15:00+00:00,141630.27295858352,141428.93665644215,141604.4379586553,141137.21297794697,141540.4983487525,141706.46263003268,141569.93258353893,141383.19328327256,141020.8534901057,139991.87704299318,139960.7110465281,139652.52645874082,139070.22789662227,139379.21064110374,138880.94685425542,138908.37544091465,139388.2590573762,138620.6804593635,138726.38007563804,137759.9418285336,136942.20505502212,136103.63030280574,134780.23467771616,133773.89926697384,132434.4235862865,130663.57771906568,128836.29525814677,127477.97209520164,125833.4767377186,124915.38298053567,123415.50538107152,122758.3560338348,122028.36785832453,122088.17809032399,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434
2025-01-01 01:30:00+00:00,141333.26545978515,141346.26759157545,141773.59015139885,141358.84740030477,141776.49461453423,141919.88631562967,141648.21626630967,141386.63327956534,140930.0840013061,139842.79897055976,139747.73361826138,139380.92252056408,138778.75128509663,139085.65576523767,138525.17430143175,138546.83610024597,139007.63121074872,138188.2244794481,138058.1826595923,136885.3071672671,135847.18686007912,134799.56523743947,133191.29637674312,132090.6816763605,130681.44657679975,128852.29787986248,127035.5517484444,125732.64469136627,124177.19700409085,123316.63709544991,122091.4614678551,121656.24015777995,121866.01299338554,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434,84072.9909343434
2025-01-01 01:45:00+00:00,141234.3903681168,141499.4972337795,141950.73662203935,141549.12616071576,141948.91894159044,141962.23426939323,141616.9484107904,141263.38764044162,140752.97154198517,139605.51709806567,139450.27736050365,139062.4770464747,138460.0454038718,138701.6421304256,138137.14392966227,138140.98066945508,138546.75843595,137493.49389665455,137152.98825334857,135764.12316683124,134521.14445134555,133177.67962770507,131486.5143506011,130311.91199254454,128847.11057250167,127026.13162743312,125274.24210413298,124038.08524963072,122551.84061932533,121960.2198996677,120959.41675464547,121471.82917783226,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434,84072.9909343434,84072.9909343434
2025-01-01 02:00:00+00:00,141585.85204005436,141870.75826961524,142304.62521758268,141881.81046697512,142157.9796205621,142093.69729115395,141652.03458332364,141241.19054939595,140666.40501631357,139449.5419913786,139257.88228260577,138849.304144169,138164.8668068394,138389.95297311933,137790.41406881355,137724.72000349333,137875.68461376496,136600.12356852498,136030.97067969953,134443.3271663404,132910.2712588974,131475.72575331267,129727.88775424445,128498.22306156396,127050.40943042502,125291.48702713088,123621.62031726309,122438.81917682714,121240.14862803761,120879.26701682551,120829.49692071819,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434,84072.9909343434,84072.9909343434,84075.9754671717
2025-01-01 02:15:00+00:00,141444.47114987017,141713.92461846015,142105.36487240135,141559.70307815087,141774.59090202936,141631.14054266142,141145.58692813647,140686.46198120035,140063.4649998918,138832.1485247877,138640.2507386244,138171.88498296935,137488.47278738467,137696.73208343115,137048.5076609488,136747.2662971788,136684.0772632062,135190.58465437693,134418.09471697084,132548.97678939035,130928.07913350005,129420.01534072195,127627.29403549206,126405.14279861355,125025.49471303614,123343.20576840703,121730.18098409705,120812.03059263079,119841.7842469964,120425.42600325205,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434,84072.9909343434,84072.9909343434,84075.9754671717,84075.9754671717
2025-01-01 02:30:00+00:00,140930.35376332092,141158.7908750952,141455.0292761264,140853.327282223,140994.98822755666,140819.10542351814,140292.6818515727,139793.20960901998,139164.25284888473,137940.4480736135,137689.34554162007,137224.2973284335,136533.56422928133,136690.11369037407,135813.97384434912,135301.83145773274,135013.06272577954,133318.57084621707,132260.30184431942,130313.8046368612,128627.91585979349,127062.74308873095,125292.91217654823,124134.07074297573,122836.22847026415,121213.37053740403,119872.92230119985,119172.9509263414,119149.13672748112,106526.764444444,106526.764444444,106526.764444444,106526.764444444,156206.3490025255,156206.3490025255,156206.3490025255,156206.3490025255,168191.50462121202,168191.50462121202,168191.50462121202,168191.50462121202,168626.0080657225,168626.0080657225,168626.0080657225,168626.0080657225,169626.64709595998,169626.64709595998,169626.64709595998,169626.64709595998,171261.16430555552,171261.16430555552,171261.16430555552,171261.16430555552,170863.0426767675,170863.0426767675,170863.0426767675,170863.0426767675,171056.5174747475,171056.5174747475,171056.5174747475,171056.5174747475,173157.7016676125,173157.7016676125,173157.7016676125,173157.7016676125,175677.55172278348,175677.55172278348,175677.55172278348,175677.55172278348,172225.72188131302,172225.72188131302,172225.72188131302,172225.72188131302,170002.507777778,170002.507777778,170002.507777778,170002.507777778,165329.59584596002,165329.59584596002,165329.59584596002,165329.59584596002,126838.83374999999,126838.83374999999,126838.83374999999,126838.83374999999,85804.7392929293,85804.7392929293,85804.7392929293,85804.7392929293,84072.9909343434,84072.9909343434,84072.9909343434,84072.9909343434,84075.9754671717,84075.9754671717,84075.9754671717
